timestamp_utc,non_test_loc,total_tests,doc_loc,commit,commit_msg_len,commit_msg_len_avg
2025-03-05T08:39:45.000Z,138,0,23,cbf76cb34ebe,35,35
2025-03-05T09:54:57.000Z,577,0,23,79bc7c7057bb,24,29.5
2025-03-05T14:02:51.000Z,908,4,23,c4530a476ddb,93,50.666666666666664
2025-03-05T14:48:08.000Z,908,4,23,09f2e132bf27,20,43
2025-03-05T15:23:50.000Z,904,11,23,0ea6761b1a73,95,53.4
2025-03-05T21:15:23.000Z,904,48,23,1caaad59b985,40,51.166666666666664
2025-03-06T09:26:55.000Z,1241,48,23,adcbce0a4c7a,56,51.857142857142854
2025-03-06T14:13:49.000Z,1405,54,28,d731333f7fd1,137,62.5
2025-03-06T14:40:14.000Z,1389,62,28,ef6c64d07bf2,81,64.55555555555556
2025-03-06T15:49:24.000Z,1402,68,28,07ed9826c602,48,62.9
2025-03-07T08:41:03.000Z,1436,72,28,6315b7867866,98,66.0909090909091
2025-03-07T13:45:16.000Z,1442,78,28,30730318640f,152,73.25
2025-03-07T13:54:59.000Z,1438,78,28,94b0405092d7,23,69.38461538461539
2025-03-07T15:27:26.000Z,1501,87,28,1aa692108138,50,68
2025-03-07T15:53:50.000Z,1372,81,28,3ba971f30124,28,65.33333333333333
2025-03-07T16:11:23.000Z,1372,83,28,02cadb9bc9ea,24,62.75
2025-03-07T16:16:55.000Z,1372,83,28,eb8ba410be08,27,60.64705882352941
2025-03-09T12:03:24.000Z,1373,84,28,12eebadbfcb2,55,60.333333333333336
2025-03-09T12:06:39.000Z,1375,84,28,bf135452612e,271,71.42105263157895
2025-03-10T11:09:28.000Z,1406,82,28,20770c071630,82,71.95
2025-03-10T12:28:11.000Z,1406,82,71,a66b278ff183,176,76.9047619047619
2025-03-10T14:08:36.000Z,1444,88,72,0e8a15c03120,29,74.72727272727273
2025-03-10T14:55:39.000Z,1444,88,72,f7a96eb5041d,27,72.65217391304348
2025-03-10T15:39:54.000Z,1444,88,72,c14f1ed7d38d,46,71.54166666666667
2025-03-10T15:42:53.000Z,1443,88,72,daac50b4b3a5,31,69.92
2025-03-11T08:59:53.000Z,1595,111,128,08206f3ea5f5,502,86.53846153846153
2025-03-11T09:47:27.000Z,1795,118,231,64f17d486398,517,102.48148148148148
2025-03-11T09:56:19.000Z,1793,118,231,d4b6aeff830b,140,103.82142857142857
2025-03-11T10:07:10.000Z,1795,118,231,85a1eab9fea0,378,113.27586206896552
2025-03-11T10:12:36.000Z,1824,118,231,8f7a73a0a63f,105,113
2025-03-11T10:27:54.000Z,1824,118,283,e4b872ca4e6c,285,118.54838709677419
2025-03-11T10:44:15.000Z,1849,126,284,1db4760a07e0,654,135.28125
2025-03-11T10:57:15.000Z,1849,126,267,cb3e2fb439dc,432,144.27272727272728
2025-03-11T11:09:37.000Z,1849,126,318,3ef70d17d27e,452,153.3235294117647
2025-03-11T14:55:02.000Z,1849,126,318,7f44b2c98c2a,381,159.82857142857142
2025-03-12T14:24:37.000Z,1849,126,406,5e789f93892f,485,168.86111111111111
2025-03-12T14:26:58.000Z,1849,126,366,4c4a2fe30524,168,168.83783783783784
2025-03-13T10:20:12.000Z,1840,126,366,49d13717f4fd,374,174.23684210526315
2025-03-13T10:33:01.000Z,1859,126,366,4a49c627f7ce,359,178.97435897435898
2025-03-13T10:41:51.000Z,1859,126,366,d7770e950773,251,180.775
2025-03-13T11:02:36.000Z,1919,127,366,13cdfbacf538,572,190.3170731707317
2025-03-13T11:10:08.000Z,1925,128,366,ba802f6d17aa,500,197.6904761904762
2025-03-13T11:19:44.000Z,1925,128,366,77df520b38e2,247,198.8372093023256
2025-03-13T11:27:40.000Z,1926,128,366,101a29289455,491,205.47727272727272
2025-03-13T11:47:45.000Z,1967,128,366,4d8f5bda0f5e,403,209.86666666666667
2025-03-13T11:53:56.000Z,1967,128,366,dd4478cd2c7a,68,206.7826086956522
2025-03-13T12:15:09.000Z,1967,128,419,920af2b61d2b,438,211.70212765957447
2025-03-13T15:41:18.000Z,1967,128,468,b515e94bdf05,325,214.0625
2025-03-14T08:35:35.000Z,2162,152,468,2be23a52a34f,298,215.77551020408163
2025-03-14T08:44:30.000Z,2237,152,468,9daa1d03024d,437,220.2
2025-03-14T08:51:57.000Z,2250,152,468,0b73218725fe,353,226.56
2025-03-14T09:01:50.000Z,2250,152,468,d13a068fcb88,382,233.72
2025-03-14T09:04:44.000Z,2250,152,468,16c86df03503,393,239.72
2025-03-14T09:08:12.000Z,2300,152,468,58a3bee0eab8,380,246.92
2025-03-14T09:17:03.000Z,2300,152,445,14808fe8db47,477,254.56
2025-03-14T09:22:13.000Z,2300,152,445,5e31d853d03c,424,262.24
2025-03-14T09:36:03.000Z,2298,152,445,315d9c9ab6a2,271,266.54
2025-03-14T09:43:57.000Z,2298,152,445,b49313b5a1a5,242,268.64
2025-03-14T09:47:15.000Z,2298,152,445,8d35173cf55b,260,272.22
2025-03-14T09:49:24.000Z,2298,152,445,ad51b8d47ffe,247,276.2
2025-03-14T09:57:41.000Z,2298,152,445,37b5672f4f68,1096,296.16
2025-03-14T10:13:42.000Z,2298,152,538,9862505dde2c,345,300.02
2025-03-14T10:19:18.000Z,2298,152,445,a54dbb0cd64c,30,300.16
2025-03-14T10:23:30.000Z,2298,152,445,dd880684c0d1,597,311.1
2025-03-14T10:23:51.000Z,2298,152,445,772226659150,498,320.5
2025-03-14T10:24:08.000Z,2298,152,445,9fc8ba20744d,528,330.58
2025-03-14T10:27:41.000Z,2298,152,445,5eb698db0a50,501,340.06
2025-03-14T11:47:29.000Z,2347,157,538,069d1abc82ee,575,350.46
2025-03-14T12:42:13.000Z,2359,163,538,d4db9b9bc68c,791,360.86
2025-03-14T13:35:32.000Z,2358,163,538,a01f437d1c62,320,365.62
2025-03-14T13:41:23.000Z,2370,163,538,7dda8d568db3,378,369.66
2025-03-14T13:56:10.000Z,2371,163,538,20bce86a375a,385,376.78
2025-03-14T14:01:27.000Z,2371,163,538,aef6fb9e6a36,54,377.32
2025-03-14T14:05:12.000Z,2371,163,538,1aec74a63974,48,377.36
2025-03-14T14:16:09.000Z,2370,163,538,d4b884863138,95,378.64
2025-03-14T15:14:21.000Z,2370,163,538,4b9f4e1b00df,96,370.52
2025-03-14T15:25:05.000Z,2370,163,545,4973d9ff1e0b,70,361.58
2025-03-14T15:34:14.000Z,2370,163,521,50ac1a504ea4,438,367.54
2025-03-14T15:36:40.000Z,2370,163,533,4e955261525d,353,367.04
2025-03-14T15:47:33.000Z,2370,163,662,787d7d5fed3f,243,369.8
2025-03-17T08:59:48.000Z,2370,163,684,fa6a361cf374,149,367.08
2025-03-17T10:10:01.000Z,2370,163,690,0e81a46c1e12,315,360.3
2025-03-17T11:05:06.000Z,2370,163,690,d0fdb3601bb6,488,361.42
2025-03-17T19:16:47.000Z,2370,163,713,a3d7c3336d83,258,357.54
2025-03-21T10:41:32.000Z,2370,163,752,4281cf151773,153,352.98
2025-03-21T11:15:41.000Z,2370,163,800,c18189669e7c,412,351.52
2025-03-21T11:36:16.000Z,2314,167,800,03e47c9150c1,480,357.76
2025-03-21T11:49:08.000Z,2314,168,800,df35dae1a97b,443,359.14
2025-03-21T12:06:22.000Z,2341,169,800,2b4cd157b166,584,363.64
2025-03-21T12:08:05.000Z,2341,169,825,87ad42d1e330,79,360.2
2025-03-21T12:14:58.000Z,2341,169,892,cdd44c00a39e,523,359.22
2025-03-21T12:33:22.000Z,2341,169,892,7a658ce89927,97,351.16
2025-03-21T13:17:04.000Z,2343,169,920,db781101f723,495,356.12
2025-03-21T13:19:06.000Z,2343,169,920,fc060add934f,81,347.92
2025-03-21T13:44:20.000Z,2362,177,920,c126f51239f4,447,348.8
2025-03-21T13:55:31.000Z,2362,174,958,4af48ea65859,385,355.14
2025-03-21T14:08:32.000Z,2356,173,994,1d000c1ef5b4,396,354.3
2025-03-21T14:33:27.000Z,2356,174,999,98cfbd848021,499,357.78
2025-03-21T15:52:50.000Z,2414,180,999,f6c57edb571d,398,359.78
2025-03-21T16:01:19.000Z,2414,180,999,a976be133b7a,197,354.98
2025-03-21T18:23:10.000Z,2356,174,999,f33ce8764324,569,359.3
2025-03-24T08:33:31.000Z,2524,187,1037,cd04ae4195c8,682,365.3
2025-03-24T08:51:24.000Z,2524,187,1088,5f5863872d6d,533,368.1
2025-03-24T09:10:03.000Z,2694,202,1060,0069bee17ad6,611,372.72
2025-03-24T09:12:11.000Z,2695,202,1060,25e0357370db,80,364.78
2025-03-24T09:17:06.000Z,2692,202,1060,4220399bea32,301,362.32
2025-03-24T09:48:03.000Z,2692,202,1060,4f6ae7b5dc0d,389,364.68
2025-03-24T09:51:51.000Z,2692,202,1083,b150847e925e,150,362.84
2025-03-24T10:55:31.000Z,2692,202,1089,d3f1812f77ab,473,367.1
2025-03-24T11:21:26.000Z,2758,202,1089,064e1c75b8a3,407,370.3
2025-03-24T11:24:49.000Z,2770,202,1089,d7df23ba44d0,345,355.28
2025-03-24T11:31:30.000Z,2770,202,1140,e48cec69fd57,523,358.84
2025-03-24T11:47:02.000Z,2770,202,1089,88922cfc4c83,528,368.8
2025-03-24T11:47:39.000Z,2770,202,1089,11d1b822cd54,529,367.44
2025-03-24T11:47:45.000Z,2770,202,1089,5d35c643be3b,535,368.18
2025-03-24T11:47:58.000Z,2770,202,1089,93294b6f6f97,501,367.64
2025-03-24T11:48:31.000Z,2770,202,1089,5f8c0db0fa31,597,369.56
2025-03-24T12:31:41.000Z,2770,208,1171,01dd3796a746,608,370.22
2025-03-24T12:45:23.000Z,2774,210,1204,067dc6c1014a,524,364.88
2025-03-24T12:50:28.000Z,2774,210,1206,a17c435f17ec,254,363.56
2025-03-24T12:50:32.000Z,2774,210,1234,002659769c40,297,361.94
2025-03-24T14:39:45.000Z,2774,210,1234,c99da662692f,86,355.96
2025-03-24T15:22:55.000Z,2774,210,1234,e6c00ae2f218,483,364.54
2025-03-24T16:08:03.000Z,2774,210,1234,a0f498f5abfb,284,369.26
2025-03-25T08:50:10.000Z,2798,210,1260,d842144b4851,92,369.2
2025-03-25T09:25:45.000Z,2802,222,1288,85ec4a154141,426,375.8
2025-03-25T09:38:58.000Z,2802,222,1325,1ddd328b45d1,502,384.44
2025-03-25T09:47:00.000Z,2817,225,1358,955624475d2a,445,384.58
2025-03-25T10:06:56.000Z,2821,227,1451,f5ecc65623be,751,392.54
2025-03-25T10:25:19.000Z,2884,219,1509,300d0fe6132a,637,400.42
2025-03-25T10:29:19.000Z,2884,219,1553,28dfdfd4da32,94,399.32
2025-03-25T10:31:49.000Z,2884,219,1567,dac797b422e4,462,402.26
2025-03-25T11:39:30.000Z,2893,221,1607,c9ec1314bd3b,636,405.22
2025-03-28T08:24:05.000Z,2897,222,1635,34b00afb6477,468,409.42
2025-03-28T08:29:28.000Z,2940,225,1674,12390fa9f4bb,636,419.08
2025-03-28T10:54:20.000Z,2998,228,1970,993ab0fb16e8,583,422.5
2025-03-28T12:03:16.000Z,3130,232,2248,fde234ec6f2d,713,427.16
2025-03-28T12:06:14.000Z,3130,232,2251,0b365e7d8243,292,424.14
2025-03-28T12:13:09.000Z,3129,232,2251,64ccfaed4fef,97,414.4
2025-03-28T12:23:05.000Z,3128,221,2251,163454efa007,310,419.02
2025-03-28T12:25:14.000Z,3128,221,2279,268129bf5b20,173,412.02
2025-03-28T12:39:02.000Z,3128,221,2298,141414b4a239,325,416.58
2025-03-28T12:42:40.000Z,3128,221,2307,4f2d75686104,361,413.9
2025-03-28T14:45:37.000Z,3128,221,2401,f356842e92b9,511,422.5
2025-03-28T14:50:05.000Z,3128,221,2453,2258fabfc5b0,589,425.34
2025-03-28T15:02:04.000Z,3128,221,2479,2ae1d3da0682,519,428.02
2025-03-28T15:11:42.000Z,3128,222,2508,d9890a427b6a,648,433.06
2025-03-28T16:01:49.000Z,3128,222,2565,3f2382a8299a,523,433.54
2025-03-28T18:39:23.000Z,3128,223,2565,f373b961184d,377,433.12
2025-03-28T20:18:06.000Z,3128,223,2565,5f61a7dd3feb,83,430.84
2025-03-28T20:38:19.000Z,3128,223,2602,6cc0bb1e521b,413,427.72
2025-03-28T20:52:46.000Z,3128,223,2431,26f8a6d6f2a2,715,428.38
2025-03-29T20:18:14.000Z,3130,224,2481,21481f305046,521,428.14
2025-03-30T19:57:47.000Z,3194,225,2342,8c22fefa9c23,589,427.7
2025-03-30T20:07:45.000Z,3194,226,2296,5167efb54eea,384,433.78
2025-03-30T20:13:28.000Z,3256,227,2337,5d3ade088b8b,457,436.9
2025-03-30T20:17:23.000Z,3256,227,2337,681481296bf5,207,433.26
2025-03-30T20:19:04.000Z,3256,227,2337,9387b7d9a3e2,263,435.52
2025-03-31T08:50:27.000Z,3256,227,2614,83e516f1cac8,1475,455.56
2025-03-31T11:48:24.000Z,3256,227,2614,ddb7bc5a832e,528,457.98
2025-03-31T11:48:41.000Z,3256,227,2614,116e2c64bc14,551,462.1
2025-03-31T11:48:55.000Z,3256,227,2614,fc772025edbf,597,463.58
2025-03-31T13:55:47.000Z,3256,227,2614,1fe3a70e8b02,498,462.98
2025-04-02T08:31:46.000Z,3256,227,2690,9458df33822d,622,464.84
2025-04-02T09:31:03.000Z,3532,276,2733,526b2ce2da6f,502,464.18
2025-04-02T09:49:15.000Z,3546,280,2733,4cf2cb416056,419,462.54
2025-04-02T09:55:09.000Z,3573,281,2770,6c5d2119e621,398,458.56
2025-04-02T10:17:26.000Z,3573,281,2811,7d4c16002bb4,540,457.2
2025-04-02T10:25:10.000Z,3573,281,2862,089bb26183b6,462,455.96
2025-04-02T10:38:05.000Z,3573,281,2914,5acf949def15,185,454.58
2025-04-02T10:52:21.000Z,3600,281,2914,6d165317ef1e,406,456.76
2025-04-02T10:53:09.000Z,3600,281,2914,9187ffafbca8,70,456.44
2025-04-02T10:59:34.000Z,3600,281,2911,17f5a595f871,358,453.94
2025-04-02T11:06:42.000Z,3600,281,2815,943207eb47cf,210,452.46
2025-04-02T11:18:39.000Z,3600,281,2864,0e4ab33aacd7,540,461.42
2025-04-02T11:44:30.000Z,3622,281,2864,563df3697634,479,462.48
2025-04-02T11:54:53.000Z,3618,281,2763,6a6f251863f3,609,464.62
2025-04-02T11:58:26.000Z,3618,281,2789,a35733cb8d30,657,468.86
2025-04-02T12:24:14.000Z,3618,286,2832,e93a48715692,860,471.04
2025-04-02T12:58:58.000Z,3618,286,2832,b74445d3efa6,129,460.88
2025-04-02T13:13:48.000Z,3618,286,2945,27e5d1348609,370,466.4
2025-04-02T13:16:26.000Z,3618,286,2945,6397379c567c,470,466.56
2025-04-02T14:22:08.000Z,3618,286,3049,90ecbb3ba708,426,462.36
2025-04-02T14:31:32.000Z,3709,291,3110,ba24c029d45a,888,470.76
2025-04-02T14:36:52.000Z,3709,291,3121,a70ef014e5d6,566,469.36
2025-04-02T14:43:30.000Z,3709,291,3435,12009a04768f,846,474.62
2025-04-02T14:45:48.000Z,3709,291,3392,9823ef3dc767,461,469.58
2025-04-02T14:53:34.000Z,3709,291,3446,e7a98feeb57d,413,472
2025-04-02T15:02:13.000Z,3709,291,3467,c3c0caf65709,435,478.76
2025-04-02T15:04:14.000Z,3709,291,3467,de06d070d4f9,87,474.3
2025-04-02T15:07:13.000Z,3709,291,3496,cfd8bfd3d0be,363,478.1
2025-04-02T15:11:27.000Z,3709,293,3534,3f7f5e9dc00f,608,483.76
2025-04-02T15:12:21.000Z,3709,293,3466,fc1c377feb3f,514,486.82
2025-04-02T15:15:27.000Z,3709,293,3495,db215c107598,303,482.66
2025-04-02T15:25:29.000Z,3709,300,3622,e0e34bfc86e8,758,486.04
2025-04-02T15:26:27.000Z,3709,300,3623,925923a0fb0f,128,478.22
2025-04-02T15:27:36.000Z,3709,300,3623,a8117926a93b,86,466.98
2025-04-02T18:10:50.000Z,3711,305,3730,99b45d5b0652,600,468.52
2025-04-02T18:13:25.000Z,3711,305,3751,221fc729ead0,116,463.3
2025-04-02T18:14:31.000Z,3711,305,3758,a7f19dee232a,145,464.54
2025-04-03T08:41:43.000Z,3711,305,3825,38afa2d777c1,424,464.76
2025-04-03T12:50:50.000Z,3711,311,3967,514e2b588cd2,526,460.98
2025-04-03T12:59:05.000Z,3711,311,3967,16c3c5831c53,86,452.28
2025-04-03T14:39:20.000Z,3711,311,3967,d8854a3d5a50,512,450.74
2025-04-03T14:45:15.000Z,3711,311,3967,93313035d752,69,444.44
2025-04-03T14:50:30.000Z,3711,311,3967,77def9600cdf,77,436.84
2025-04-03T15:00:13.000Z,3711,311,3967,df5b2e5ff9ac,1201,456.72
2025-04-03T15:07:18.000Z,3711,311,4013,861a2d5e9ffa,408,459.62
2025-04-03T15:08:11.000Z,3711,311,3945,e2f539f93991,130,432.72
2025-04-04T09:02:39.000Z,3711,311,3989,8bffec443a0e,640,434.96
2025-04-04T09:13:24.000Z,3711,311,4023,2600bc409f1c,210,428.14
2025-04-04T10:37:04.000Z,3711,311,4056,a96cd1edbce8,191,420.02
2025-04-04T10:39:45.000Z,3711,311,4102,db3f8e538b2a,189,413.84
2025-04-04T10:53:47.000Z,3711,311,4164,d8f3d649afbc,211,405.62
2025-04-04T11:02:09.000Z,3711,311,4228,424c763edd76,205,399.68
2025-04-04T11:06:19.000Z,3711,311,4263,577de6176d97,182,394.94
2025-04-04T11:11:02.000Z,3711,311,4263,c20b5b7b8e63,746,401.9
2025-04-04T11:12:36.000Z,3711,311,4329,00700497cdc4,241,395.92
2025-04-04T11:18:13.000Z,3711,311,4423,ca828b2c29f7,659,399.86
2025-04-04T11:26:03.000Z,3711,311,4492,2d011d8562c3,189,399.94
2025-04-04T11:28:13.000Z,3711,311,4534,99d53b9fd496,432,400.46
2025-04-04T11:30:54.000Z,3711,311,4563,59fee7cc4f79,317,405.4
2025-04-04T11:32:35.000Z,3711,311,4665,dcbd1549aab8,285,403.94
2025-04-04T11:37:13.000Z,3711,311,4663,a16e58da202b,567,411.08
2025-04-04T14:12:36.000Z,3711,311,4701,55eb07eba6fe,628,412.84
2025-04-04T14:22:40.000Z,3711,311,4787,d15a953795ec,565,414.56
2025-04-04T14:37:50.000Z,3711,311,4836,1d1e7dcff839,663,415.64
2025-04-04T14:42:08.000Z,3711,311,5077,25baefc40282,442,411.34
2025-04-04T14:50:02.000Z,3711,311,5450,52b43c321ea8,511,404.36
2025-04-04T14:52:36.000Z,3711,311,5795,a40ee10d5210,452,410.82
2025-04-04T14:55:56.000Z,3711,311,6361,4aaa2f6de91a,383,411.08
2025-04-04T20:55:20.000Z,3711,311,6361,c17a7a82645c,65,402.98
2025-04-04T20:58:45.000Z,3711,311,7265,32972b0a2ce0,747,409.4
2025-04-04T21:07:03.000Z,3711,311,7377,0eb659d2760e,582,403.28
2025-04-07T09:08:41.000Z,3711,311,7385,13627bce5754,277,397.5
2025-04-07T09:14:46.000Z,3711,311,7450,81833b6cfe5a,230,385.18
2025-04-07T10:57:05.000Z,3711,311,7502,05caf05f2820,444,384.84
2025-04-07T11:33:58.000Z,3711,311,7538,8f38aa901b63,585,388.28
2025-04-07T12:10:14.000Z,3711,311,7663,80343a5b48fc,501,389.6
2025-04-07T12:11:40.000Z,3711,311,4663,7a6548130822,676,401.38
2025-04-07T12:15:17.000Z,3711,311,7837,2455aa4ddd84,304,400.2
2025-04-07T12:16:09.000Z,3711,311,4663,770c5c476c92,556,399.16
2025-04-07T12:18:09.000Z,3711,311,7844,70074f20e529,272,394.32
2025-04-07T12:20:41.000Z,3711,311,7892,82d59acd3a27,299,394.24
2025-04-07T12:25:34.000Z,3711,311,7805,1e817ce0783b,364,386.36
2025-04-07T12:31:46.000Z,3711,311,7847,c61459ca0c20,420,392.2
2025-04-07T12:56:37.000Z,3711,311,7812,c5136eb2e1ca,451,399.5
2025-04-07T13:20:47.000Z,3711,311,7812,4d7ed0203021,574,398.98
2025-04-07T13:24:05.000Z,3711,311,7812,6fa2ff0c5000,556,407.78
2025-04-07T13:27:40.000Z,3711,311,7812,accf30a29a6a,556,416
2025-04-07T15:34:46.000Z,3825,318,8046,f15f6f087926,688,421.28
2025-04-07T15:44:13.000Z,3825,318,8082,9c1a200910a3,368,418.12
2025-04-07T19:24:15.000Z,3832,318,8082,3433a3b3a10c,265,421.7
2025-04-07T20:02:10.000Z,3830,319,8082,abdf83257539,353,418.52
2025-04-07T20:07:54.000Z,3830,319,7947,ba6b5da89174,357,424.28
2025-04-07T20:12:34.000Z,3830,319,7990,7ebb5a3a2d1c,392,430.58
2025-04-08T11:14:07.000Z,3925,319,8110,9673ed0bf7c2,484,416.24
2025-04-08T11:57:09.000Z,4295,319,8579,307c71dec3e0,698,422.04
2025-04-08T12:17:40.000Z,4302,325,8655,d9ec8c9d8191,478,429
2025-04-08T12:20:29.000Z,4302,325,8663,1990cd9c1295,94,418.08
2025-04-08T14:02:59.000Z,4085,328,8715,1874432619e4,476,423.4
2025-04-08T14:13:49.000Z,4085,328,8715,9456c944a525,78,421.14
2025-04-08T15:16:13.000Z,4156,331,8715,2a4c6007eeb7,457,426.5
2025-04-08T15:31:11.000Z,4163,333,8767,2ac805e43ceb,737,437.02
2025-04-08T15:31:57.000Z,4163,333,8800,278b5d52b877,454,442
2025-04-08T15:33:40.000Z,4163,333,8800,5f353612ff16,131,440.98
2025-04-08T15:46:56.000Z,4112,330,8849,2009e297ce62,493,435.92
2025-04-08T15:57:20.000Z,4125,330,8905,12e3e1646a35,405,439.2
2025-04-08T16:03:11.000Z,4125,330,8905,b363c31deee2,94,427.9
2025-04-08T19:54:18.000Z,4095,330,8905,8b3cfbcbcc0b,358,431.28
2025-04-08T20:19:12.000Z,4114,330,8964,e960f8e5feb7,511,432.86
2025-04-08T20:21:26.000Z,4114,330,8986,d68b3d7d253f,125,429.02
2025-04-08T20:27:45.000Z,4116,331,9017,952e896f7897,489,433.1
2025-04-08T20:34:17.000Z,4117,332,9074,8a402dc0c2e0,122,424.2
2025-04-08T23:48:41.000Z,4164,338,9151,25f3411606f9,722,426.08
2025-04-09T08:43:14.000Z,4164,338,9172,c6d3e000f233,412,423.02
2025-04-09T08:52:51.000Z,4187,339,9217,686e7663f9a4,650,422.76
2025-04-09T10:18:18.000Z,4187,340,9217,0c407d604716,114,416.2
2025-04-09T10:20:59.000Z,4187,340,9217,38136b4e20f5,71,407.4
2025-04-09T10:54:01.000Z,4187,340,9277,57d2841eb1cc,643,411.22
2025-04-09T14:27:40.000Z,4187,340,9318,271c9b562167,120,405.96
2025-04-09T15:15:36.000Z,4187,341,9348,0c95bcb31d8a,504,414.74
2025-04-09T16:22:46.000Z,4255,344,9355,3305b1a420d4,421,408.22
2025-04-09T16:28:14.000Z,4255,344,9355,075fd0956c56,92,398.42
2025-04-09T17:01:37.000Z,4255,344,9357,8cbcdf77a4e8,119,395.26
2025-04-10T09:01:17.000Z,4257,350,9470,d2136a9d46ae,539,401.44
2025-04-10T09:14:06.000Z,4257,350,9520,5d863a3f6b37,437,401.3
2025-04-10T09:19:54.000Z,4259,350,9520,5faa536c290a,92,391.44
2025-04-10T09:35:06.000Z,4259,350,9560,bbf71972cec3,113,383.68
2025-04-10T09:39:14.000Z,4282,354,9567,34b2181c022f,549,381.14
2025-04-10T12:42:50.000Z,4357,357,9581,a08c0b560935,620,387.46
2025-04-10T13:14:19.000Z,4357,357,9616,5871e178e3e1,412,384.58
2025-04-10T15:36:15.000Z,4416,372,9616,5e0ef1d75997,587,390.88
2025-04-10T15:50:58.000Z,4416,372,9726,1068dca466c0,75,386.4
