timestamp_utc,non_test_loc,total_tests,doc_loc,commit,commit_msg_len,commit_msg_len_avg
2025-07-16T16:26:00.000Z,10892,804,18123,f920e488dec7,514,613.74
2025-07-16T16:27:44.000Z,10892,804,18281,3f867721995a,547,617.8
2025-07-16T16:35:51.000Z,10892,804,18263,eced0908fc34,952,630.44
2025-07-16T16:40:11.000Z,10892,804,18661,b7a6947f76e8,1474,650.84
2025-07-16T16:44:56.000Z,10892,804,18677,b67cd47359b0,1062,667.5
2025-07-16T16:51:24.000Z,10925,804,18690,18dd0412c8fb,420,669.88
2025-07-17T07:52:03.000Z,10933,804,18690,58400a024fc8,262,674.26
2025-07-17T07:52:27.000Z,10933,804,18690,0035328bc10c,296,673.74
2025-07-17T07:53:26.000Z,10951,804,18690,53c85eefc0c6,306,671.82
2025-07-17T07:53:45.000Z,10951,843,18690,574f9f3834b0,947,470.72
2025-07-17T07:54:01.000Z,10951,843,18779,ac3d63356116,476,469.44
2025-07-17T08:13:29.000Z,10951,843,18857,c8bea47e2e34,605,470.26
2025-07-17T08:31:22.000Z,10951,843,18861,83a1b11cdbea,621,470.52
2025-07-17T08:53:35.000Z,10951,840,18938,f80a3840de5e,410,476.04
2025-07-17T08:58:35.000Z,10951,837,18938,08c23ab94583,415,482.44
2025-07-17T09:00:58.000Z,10951,837,18953,fbf2a3c941c5,290,485.22
2025-07-17T09:37:08.000Z,10951,841,19088,026b83a61a75,1092,503.58
2025-07-17T09:44:33.000Z,10951,841,19568,9ec732cdc995,568,513.36
2025-07-17T09:47:37.000Z,10951,806,19568,50a42e9af8a8,302,517.06
2025-07-17T10:31:34.000Z,11039,807,19568,c6dec8711c51,1110,536.84
2025-07-17T10:46:17.000Z,11019,807,19568,1f8ca3e91f84,834,551.38
2025-07-17T11:00:11.000Z,11046,807,19568,5abd72811f2c,1184,569.1
2025-07-17T11:09:24.000Z,11096,807,19568,506fb742e61b,504,574.22
2025-07-17T12:18:04.000Z,11100,827,19568,842f448fc83f,1078,592.22
2025-07-17T12:57:47.000Z,11109,827,19568,d1970ff626c2,815,603.62
2025-07-17T13:08:58.000Z,11123,827,19568,5dea3f5eb1f2,314,606.72
2025-07-17T13:35:03.000Z,11123,827,19568,b44e20983993,286,603.3
2025-07-17T13:36:14.000Z,11123,827,19596,49a9af1bf853,393,605.28
2025-07-17T13:43:34.000Z,11119,827,19596,a918c11c89c7,532,601.78
2025-07-17T13:50:51.000Z,11126,827,19596,28f26cd2727c,374,599.6
2025-07-17T13:52:11.000Z,11126,827,19603,3a4e7edd7876,126,593.48
2025-07-17T14:05:35.000Z,11126,834,19657,b3a77aa69ad5,447,589.16
2025-07-21T08:24:31.000Z,11119,840,19754,53d4bc3bdb6f,378,588.5
2025-07-21T08:34:15.000Z,11125,848,19754,3486b82def5e,446,589.28
2025-07-21T08:49:52.000Z,11140,860,19826,54f046280140,1083,594.26
2025-07-21T09:01:39.000Z,11199,860,19931,a259f26eb18c,1202,585.6
2025-07-21T09:51:02.000Z,11204,860,20073,5243dc38537d,109,561.16
2025-07-21T11:47:42.000Z,11394,878,20160,c70101b6a9a8,565,564.28
2025-07-21T11:55:56.000Z,11394,878,20104,068290111711,82,557.42
2025-07-21T12:03:36.000Z,11400,879,20104,e07c0a349ca2,495,561.68
2025-07-21T12:13:16.000Z,11400,879,20104,50a199159082,218,557
2025-07-21T12:22:39.000Z,11400,879,20104,b996f5b3a3e5,48,548.66
2025-07-21T12:51:56.000Z,11400,879,20115,e9ccc7744521,96,544.88
2025-07-21T13:13:19.000Z,11575,879,20242,76cd3cec4815,515,547.88
2025-07-21T13:17:03.000Z,11640,879,20242,a03956d370aa,626,558.62
2025-07-21T13:30:41.000Z,11646,879,20242,671e1795343c,305,554.94
2025-07-21T13:46:41.000Z,11651,879,20244,c8ef0786a911,632,558.96
2025-07-21T13:51:34.000Z,11652,879,20244,a3e5629d57f7,437,552.66
2025-07-21T13:55:11.000Z,11652,879,20244,d2d5cf961a86,403,551.4
2025-07-21T14:14:50.000Z,11652,882,20244,041054dac03e,640,556.72
2025-07-21T14:17:41.000Z,11651,882,20244,dee699493094,312,552.68
2025-07-21T14:23:19.000Z,11651,882,20321,22038550453d,318,548.1
2025-07-21T14:55:48.000Z,11683,885,20321,c23ebc4fa077,687,542.8
2025-07-21T15:07:22.000Z,11683,893,20321,4a6761227dc7,347,520.26
2025-07-22T08:18:18.000Z,11691,902,20449,c1c72aad4a2a,529,509.6
2025-07-22T08:30:25.000Z,11702,902,20559,2a60ec6a1431,596,513.12
2025-07-22T08:31:23.000Z,11702,902,20569,70f0c484788c,427,516.42
2025-07-22T08:52:29.000Z,11702,909,20569,4270ba980190,366,517.82
2025-07-22T09:15:37.000Z,11711,909,20569,60ca8bdc7807,319,518.08
2025-07-22T09:45:32.000Z,11729,909,20569,b0fc9df3925a,638,511.9
2025-07-22T09:50:08.000Z,11729,909,20622,54b3f4767851,689,516.16
2025-07-22T10:04:45.000Z,11729,909,20622,71b6f892cd13,661,517.28
2025-07-22T10:11:46.000Z,11728,909,20622,11b1fef1301f,673,518.32
2025-07-22T10:36:04.000Z,11728,909,20622,18c8ed1e4937,196,514.04
2025-07-22T10:53:09.000Z,11734,909,20622,83c986d3b6a8,624,518.22
2025-07-22T11:03:41.000Z,11734,909,20622,f23e3ddc00a4,62,513.66
2025-07-22T11:20:37.000Z,11734,931,20622,191b96a1ffe2,844,508.7
2025-07-22T11:51:11.000Z,11734,931,20741,b2255008931e,414,505.62
2025-07-22T11:59:59.000Z,11734,927,20741,7322def8bc55,469,508.96
2025-07-22T12:36:50.000Z,11734,927,20805,6be153d656bd,165,490.06
2025-07-22T12:39:06.000Z,11734,927,20805,7c4f5e32f4c8,67,474.72
2025-07-22T14:37:36.000Z,11734,927,20805,e1b24466c6ff,614,463.32
2025-07-23T10:23:01.000Z,11945,950,20805,87aad841a9d8,1450,482.24
2025-07-23T10:24:12.000Z,11925,950,20805,be966f779a17,61,461.9
2025-07-23T10:50:09.000Z,11926,950,20805,77dfff0233da,517,455.94
2025-07-23T10:53:59.000Z,11926,950,20805,df1d2fca12e5,336,456.38
2025-07-23T11:53:14.000Z,11926,949,20809,3cbe8764c5cd,623,463.12
2025-07-23T11:56:27.000Z,11926,949,20810,5802e8582dc9,94,457.14
2025-07-23T12:09:28.000Z,11934,950,20810,984a9a26f39d,962,465.74
2025-07-23T12:21:26.000Z,11782,927,20893,2fc5091b181b,1191,482.08
2025-07-23T12:29:37.000Z,11827,927,20972,c73f22fe47f4,1281,505.18
2025-07-23T12:33:13.000Z,11827,927,21108,3559eff6817e,380,503.84
2025-07-23T13:28:35.000Z,12025,951,21157,6d5abe99ea87,534,506.96
2025-07-23T13:53:10.000Z,12030,951,21173,ea73d028a9db,840,514.84
2025-07-23T14:20:03.000Z,12071,951,21173,4e58c0f74c06,1248,518.14
2025-07-23T14:33:15.000Z,12067,951,21173,e556572bb8bb,1437,522.84
2025-07-23T14:43:09.000Z,12082,951,21173,d3b5d87660ea,1095,542.56
2025-07-23T14:57:12.000Z,12084,951,21173,cb5caf6864ab,1153,554.32
2025-07-23T15:08:49.000Z,12083,951,21094,81b3c65e616a,531,563.3
2025-07-23T15:15:30.000Z,12083,951,21094,0408e87e5e98,463,562.66
2025-07-24T08:31:04.000Z,12083,954,21094,a3ddc8278e0a,460,567.5
2025-07-24T08:31:47.000Z,12083,954,21115,fdb778021818,396,574.46
2025-07-24T08:35:23.000Z,12092,954,21115,21a062550d66,408,580.7
2025-07-24T08:38:05.000Z,12092,954,21115,c5e4caaff022,73,571.86
2025-07-24T08:38:11.000Z,12092,954,21115,dc56b2e8d2e5,84,561.02
2025-07-24T09:24:44.000Z,12092,954,21510,11620e004aa5,1072,576.36
2025-07-24T09:27:09.000Z,12092,954,21646,c6f29ab3608d,245,568.62
2025-07-24T09:35:44.000Z,12092,954,21651,d7f006288b2b,441,568.7
2025-07-24T09:38:03.000Z,12092,954,21651,903965dabebe,382,568.28
2025-07-24T09:58:55.000Z,12134,967,21651,31729140f170,694,569.36
2025-07-24T10:36:22.000Z,12134,968,21651,d5d44e98072d,585,574.82
2025-07-24T10:53:29.000Z,12142,969,21651,6617f145c7e8,739,583.24
2025-08-04T09:39:23.000Z,12153,976,21651,48c8fdc29ac5,621,581.92
2025-08-04T09:56:01.000Z,12194,985,21659,b56cc6ba3fb0,749,589.96
2025-08-04T10:07:56.000Z,12194,985,21659,4aee8ea66d32,408,587.54
2025-08-04T10:14:01.000Z,12184,985,21659,ecbef7566331,463,584.88
2025-08-04T10:21:11.000Z,12184,985,21659,dbd4796e6478,381,583.96
2025-08-04T10:27:01.000Z,12184,985,21774,d8153f24aadd,480,586.24
2025-08-04T10:48:12.000Z,12218,1004,21774,127684d85306,1669,613.24
2025-08-04T11:01:19.000Z,12209,1004,21774,f57f4c4fd8b1,1423,628.94
2025-08-04T11:30:38.000Z,12199,1003,21774,dcb37be9ace7,565,626.46
2025-08-04T11:45:38.000Z,12199,1003,21774,4b8d86370e99,617,625.58
2025-08-04T11:51:11.000Z,12199,1003,21774,6423503af517,346,619.04
2025-08-04T12:13:51.000Z,12210,1003,21774,da043b483456,806,631.24
2025-08-04T12:16:56.000Z,12210,1003,21874,dcb2f2711162,301,624.78
2025-08-04T12:19:32.000Z,12210,1003,21874,29b9f4691807,247,628.48
2025-08-04T12:36:03.000Z,12212,1003,21874,001830ccc42e,825,628.1
2025-08-04T12:50:21.000Z,12230,1003,21874,46db90e510db,416,628.14
2025-08-04T12:59:45.000Z,12241,1003,21874,aaa50181566a,927,637.3
2025-08-04T13:02:58.000Z,12241,1003,21874,16640c3d65be,683,647.66
2025-08-04T13:22:19.000Z,12281,1003,21874,58960a452632,779,661.9
2025-08-04T14:01:25.000Z,12281,1003,21876,1b40c20248c1,722,664.06
2025-08-04T14:03:30.000Z,12370,1003,21876,c013e9bb0442,479,644.64
2025-08-04T14:29:06.000Z,12362,1004,21876,76760738ad2c,380,651.02
2025-08-04T17:05:35.000Z,12142,969,21651,9120e7eff012,5836,757.4
2025-08-04T17:44:12.000Z,12142,969,21651,19a4ad3fee16,34540,1441.48
2025-08-05T08:24:38.000Z,12362,1004,21876,3ea6ef969608,2982,1488.66
2025-08-05T08:24:44.000Z,12362,1004,21876,1ddd25eb028a,645,1499.68
2025-08-05T14:47:22.000Z,12362,1004,21876,fd981dc59501,4837,1577.18
2025-08-06T20:06:04.000Z,12362,1004,21876,026611bd6b4a,536,1564.08
2025-08-08T10:01:01.000Z,12362,1004,21876,d182394d0e9d,663,1551.72
2025-08-08T10:23:51.000Z,12362,1004,21876,004fa1028b14,6352,1671.16
2025-08-08T10:56:11.000Z,12368,1004,21876,ae87063ec628,156,1663.6
2025-08-08T11:13:01.000Z,12390,1004,21876,f29bdb586ba2,142,1649.64
2025-08-08T11:31:10.000Z,12390,1004,21876,08144cf82a70,110,1626.88
2025-08-08T12:32:33.000Z,12336,1004,21876,369d5ae94034,302,1604.18
2025-08-08T13:52:06.000Z,12462,1009,21876,8d6f47a02eec,420,1590.68
2025-08-08T14:04:11.000Z,12462,1009,21876,5506f7c8a33e,371,1575.04
2025-08-08T14:16:00.000Z,12464,1009,21876,17f6c28378a7,288,1570.18
2025-08-08T14:39:25.000Z,12471,1009,21876,0052f2a2c2e9,440,1569.72
2025-08-08T16:04:34.000Z,12876,1013,21876,a6cb836c72b4,597,1572.46
2025-08-11T14:21:20.000Z,12902,1013,21876,520b173388d4,386,1572.26
2025-08-11T14:34:41.000Z,12935,1013,21876,dbd760b35f5e,429,1572.68
2025-08-11T14:35:55.000Z,12979,1013,21876,55dcb93754d8,256,1576.34
2025-08-11T14:39:00.000Z,12979,1013,21891,3a8099eb7dfd,80,1576.26
2025-08-11T14:42:02.000Z,12994,1013,21891,73e1d1795340,85,1556.52
2025-08-11T15:36:40.000Z,12996,1013,21891,483aef524d5f,98,1553.58
2025-08-11T15:43:16.000Z,13002,1013,21892,a7f9f1872f44,94,1546.64
2025-08-12T14:23:34.000Z,13261,1017,21903,649447a0c64c,491,1548.82
2025-08-12T14:45:11.000Z,13261,1017,21903,29f92d1059a7,112,1537.18
2025-08-12T14:53:00.000Z,13261,1017,21904,e5b9be5c91cd,89,1527.26
2025-08-12T14:58:28.000Z,13276,1017,21904,c54368b1487e,123,1514.94
2025-08-12T15:04:19.000Z,13277,1017,21904,cff7de77d4e2,105,1504.62
2025-08-12T15:43:06.000Z,13167,1017,21902,45da7374a470,278,1495.2
2025-08-12T16:01:08.000Z,13128,1017,21902,315f8729cd6f,341,1493.86
2025-08-12T16:26:09.000Z,13138,1017,21902,e5a1eabd6ad2,70,1486
2025-08-12T16:45:23.000Z,13138,1017,21902,b588ce5e6450,287,1484.12
2025-08-12T17:25:01.000Z,13172,1017,21902,83b1adf412f5,536,1485.24
2025-08-12T18:51:51.000Z,13173,1017,21902,ee02ea28dda6,255,1456.96
2025-08-13T08:16:29.000Z,13172,1017,21902,b3601975c50e,421,1436.92
2025-08-13T09:18:38.000Z,13223,1017,21902,36449d579325,564,1436.9
2025-08-13T09:21:36.000Z,13232,1017,21902,cd9649ec2492,134,1427.24
2025-08-13T09:43:09.000Z,13247,1019,21902,c616e34bd29e,113,1422.58
2025-08-13T10:17:31.000Z,13266,1019,21902,5334a8d4fde4,1394,1434.34
2025-08-13T11:10:01.000Z,13275,1019,21902,6d25abd9bb7c,282,1433.96
2025-08-13T11:48:48.000Z,13289,1019,21902,a0cd46900c0a,507,1439.16
2025-08-13T11:55:27.000Z,13289,1019,21902,c9b7302a9589,420,1431.06
2025-08-13T11:56:26.000Z,13289,1019,21902,b9a8710c698b,286,1428.46
2025-08-13T12:05:03.000Z,13335,1019,21902,915f7f30d917,395,1417.82
2025-08-13T12:06:42.000Z,13348,1019,21902,b72d24583330,402,1412.2
2025-08-13T12:11:57.000Z,13348,1019,21902,9d3f9f2b3100,307,1402.76
2025-08-13T12:17:35.000Z,13348,1019,21902,477266d71a4f,233,1392.98
2025-08-13T12:20:11.000Z,13347,1019,21902,48ef33f969d3,263,1388.66
2025-08-13T12:28:44.000Z,13310,1019,21902,4426f6a4e4e0,593,1392.92
2025-08-13T12:52:47.000Z,13310,1019,21903,e5e8c20251c4,103,1278.26
2025-08-13T13:20:39.000Z,13310,1019,21903,0fd9a4d50818,548,598.42
2025-08-13T13:30:39.000Z,13310,1019,21903,c8dd9b084a08,4837,635.52
2025-08-13T13:31:15.000Z,13310,1019,21903,acc6ba215aa2,644,635.5
2025-08-13T13:43:36.000Z,13310,1019,21903,5bf4ccd853c8,19851,935.78
2025-08-13T15:11:35.000Z,13327,1020,21903,6f257bc171f1,343,931.92
2025-08-13T15:13:24.000Z,13327,1020,21918,9eb79661bc31,72,920.1
2025-08-13T15:18:46.000Z,13327,1020,21918,bef48c6f4c1b,99,795.04
2025-08-13T15:23:42.000Z,13327,1020,21918,eba40f4b06c2,85,793.62
2025-08-14T12:15:33.000Z,13327,1020,21918,94965d731518,67,792.12
2025-08-14T12:23:03.000Z,13327,1020,21934,a18c876ad95d,364,797.2
2025-08-18T16:38:22.000Z,13327,1020,21934,ec53a1b20716,4680,884.76
2025-08-18T16:38:41.000Z,13327,1020,21934,2334ef5cf3cc,1806,912.48
2025-08-19T12:00:57.000Z,13327,1020,21934,5d251075328f,644,917.94
2025-08-19T13:43:27.000Z,13327,1020,22186,38b6b78034a2,67,913.52
2025-08-19T13:45:58.000Z,13440,1024,22186,478197f5f24d,60,905.92
2025-08-19T14:59:21.000Z,13541,1025,22186,0010f50fdfd0,61,895.2
2025-08-19T15:17:31.000Z,13565,1028,22186,b09a237d271a,80,889.08
2025-08-19T15:20:52.000Z,13620,1028,22186,27ff86f17b43,96,882.42
2025-08-19T15:26:51.000Z,13620,1028,22186,3ab85aaa2093,62,878.54
2025-08-19T15:28:26.000Z,13617,1028,22186,a887e994b101,51,877.96
2025-08-19T15:29:20.000Z,13618,1028,22186,ca520a9ae63a,72,877.7
2025-08-19T15:29:25.000Z,13618,1028,22186,c2e2853c93dd,72,877.18
2025-08-19T15:31:50.000Z,13618,1028,22186,4636aad3add2,68,876.66
2025-08-19T15:46:12.000Z,13649,1030,22186,b77474451cd3,78,868.4
2025-08-19T15:48:55.000Z,13649,1030,22186,58790821de1a,70,867.56
2025-08-19T17:23:27.000Z,13714,1030,22186,505fa7897766,167,869.12
2025-08-19T20:00:23.000Z,13714,1030,22198,6bd2c137bbef,109,868.84
2025-08-19T20:07:48.000Z,13749,1031,22198,48f07d4acd3f,76,868.26
2025-08-19T20:26:44.000Z,13834,1031,22198,661ca21f3dd1,106,864.82
2025-08-19T20:29:29.000Z,13839,1031,22198,7d1df531cae4,59,859.18
2025-08-19T20:34:39.000Z,13851,1031,22198,928910d4002e,82,859.42
2025-08-19T20:38:36.000Z,13879,1031,22198,72636291599c,122,856.12
2025-08-19T20:41:06.000Z,13935,1031,22198,7ee91622adef,112,847.64
2025-08-20T08:12:30.000Z,14019,1031,22198,63e4c850d891,77,844.08
2025-08-20T08:13:43.000Z,14033,1031,22198,17da5b8ebbcf,72,837.1
2025-08-20T08:52:19.000Z,14069,1035,22198,540712dfd05a,148,828.78
2025-08-20T08:56:07.000Z,14118,1035,22198,019b145551bf,93,827.96
2025-08-20T09:07:38.000Z,14119,1036,22198,6e3a80187403,90,827.5
2025-08-20T09:20:36.000Z,14147,1036,22198,690c7abe76c4,76,801.14
2025-08-20T09:27:28.000Z,14147,1036,22198,5528efbe8eea,52,796.54
2025-08-20T09:35:50.000Z,14161,1036,22198,9189f2cac707,86,788.12
2025-08-20T09:38:34.000Z,14166,1036,22198,27157962c079,109,781.9
2025-08-20T09:43:32.000Z,14159,1036,22198,acf8966bbc6b,94,778.06
2025-08-20T09:46:46.000Z,14160,1036,22198,802ee5cd11fb,66,771.48
2025-08-20T11:15:30.000Z,14232,1036,22198,1a3a1a7fb061,83,765.1
2025-08-20T12:05:18.000Z,14308,1036,22198,667903cbbd95,123,761.42
2025-08-20T12:08:43.000Z,14308,1036,22230,0d50a0d1cca7,64,758.04
2025-08-20T12:09:08.000Z,14311,1036,22230,f36dd3a480b9,54,753.86
2025-08-20T12:22:08.000Z,14311,1036,22230,8e01ab638917,58,743.16
2025-08-20T12:22:34.000Z,14348,1036,22230,2ba12db99845,105,743.2
2025-08-20T12:28:51.000Z,14353,1036,22230,694e4351acd9,67,733.58
2025-08-20T12:38:12.000Z,14357,1038,22230,b13aca0d1e46,107,638.98
2025-08-20T12:41:56.000Z,14371,1039,22230,96c285909224,105,628.2
2025-08-20T12:59:18.000Z,14396,1039,22230,b35d170f0c0e,122,233.62
2025-08-20T13:04:58.000Z,14414,1039,22230,88288071315d,99,228.74
2025-08-20T13:08:21.000Z,14426,1039,22230,a8054ccbe448,78,228.86
2025-08-20T13:15:32.000Z,14454,1039,22230,d0ecaef02e6b,100,228.88
2025-08-20T13:24:04.000Z,14501,1039,22230,56a587436c62,95,229.08
2025-08-20T13:29:49.000Z,14502,1039,22230,124317b00542,105,229.84
2025-08-20T13:32:51.000Z,14502,1039,22230,f53504bd7fa9,94,224.44
2025-08-20T13:41:57.000Z,14521,1039,22230,d340c8212cb3,449,139.82
2025-08-20T13:47:39.000Z,14509,1039,22230,219b0045e6f5,298,109.66
2025-08-20T13:52:06.000Z,14502,1039,22230,9e0229902781,197,100.72
2025-08-20T14:05:24.000Z,14518,1039,22230,163ca6fd159c,99,101.36
2025-08-20T14:12:57.000Z,14518,1039,22230,471de1ef5e36,118,102.52
2025-08-20T14:32:52.000Z,14546,1043,22230,6fa3974618a0,440,110.1
2025-08-20T14:49:18.000Z,14635,1047,22230,f752b8c7a44a,381,116.12
2025-08-20T15:01:19.000Z,14639,1047,22230,c43496dbe7e7,377,121.74
2025-08-20T15:16:05.000Z,14695,1047,22230,389fd5567665,114,122.78
2025-08-20T15:26:07.000Z,14696,1047,22230,a35466c70b1f,138,124.52
2025-08-20T15:46:14.000Z,14669,1047,22235,268448bbf572,416,131.4
2025-08-20T16:02:01.000Z,14686,1047,22235,8b6eeba111ca,160,133.16
2025-08-20T16:12:46.000Z,14702,1047,22235,30db57579dfc,448,140.76
2025-08-20T16:30:42.000Z,14673,1047,22230,c7e8f8bab277,130,141.8
2025-08-20T20:23:50.000Z,14765,1048,22230,29cb3d477e81,384,148.08
2025-08-21T08:27:53.000Z,14765,1048,22230,fec7553f000a,88,146.5
2025-08-21T09:09:30.000Z,14808,1048,22230,54318d410301,456,153.44
2025-08-21T09:27:14.000Z,14820,1048,22230,77df28b6f564,288,157.68
2025-08-21T09:51:39.000Z,14828,1048,22230,cb7d5efaf49e,176,159.08
2025-08-21T10:01:18.000Z,14840,1048,22230,9f9dad33b0c7,346,164.82
2025-08-21T10:47:01.000Z,14840,1048,22232,27837f1f90f8,161,166.4
2025-08-21T10:54:26.000Z,14857,1048,22232,e9c5ea87b59e,425,172.46
2025-08-21T11:10:44.000Z,14864,1048,22232,ecbcf72424b2,415,178.52
2025-08-21T11:52:24.000Z,14883,1048,22232,8b713c5c5e56,232,181.62
2025-08-21T12:21:15.000Z,14910,1048,22232,cbf793339269,619,192.56
2025-08-21T12:46:15.000Z,14924,1048,22232,3c8d14211632,573,201.06
2025-08-21T12:55:53.000Z,14950,1048,22232,044d9ea5fabf,314,205.48
2025-08-21T13:18:33.000Z,15005,1050,22232,4643407ae8e5,559,214.86
2025-08-21T13:31:44.000Z,15020,1050,22232,b79d0f1e5031,231,217.96
2025-08-21T13:52:57.000Z,15030,1050,22232,634bd253fb0c,210,221.12
2025-08-21T14:18:04.000Z,14988,1050,22232,584f165a6116,503,229.46
2025-08-21T14:28:15.000Z,15043,1050,22232,b138d4e49de3,155,230.38
2025-08-21T14:44:22.000Z,15047,1051,22232,b7ef5cb741e4,395,236.4
2025-08-21T15:00:02.000Z,15059,1051,22232,b55364fb8cca,719,249.46
2025-08-21T15:30:44.000Z,15077,1051,22430,93cc02eaa3ea,389,255.58
2025-08-25T10:28:52.000Z,15077,1051,22430,a4ad68cfcd21,518,263.48
2025-08-25T10:44:31.000Z,15088,1051,22455,d2c0a6c4d9c8,357,269.34
2025-08-25T10:56:07.000Z,15069,1051,22455,26b64d9ef21a,463,277.52
2025-08-25T11:08:32.000Z,15075,1051,22461,c3f1651068b3,182,280
2025-08-25T11:20:28.000Z,15079,1052,22466,25c27e1c0c28,460,287.1
2025-08-25T11:28:48.000Z,15079,1052,22466,abeb444312e2,268,291.12
2025-08-25T11:41:00.000Z,15073,1052,22466,b5ae75fe58d5,432,297.62
2025-08-25T12:31:21.000Z,15000,1052,22458,85735a63d37b,532,306.16
2025-08-25T12:37:58.000Z,15000,1052,22458,1ce3965799cd,307,309.86
2025-08-25T12:41:16.000Z,14913,1052,22458,c0be00273c8a,270,313.28
2025-08-25T12:44:02.000Z,14913,1052,22458,45e3e4eeda92,285,317.42
2025-08-25T12:49:34.000Z,14863,1052,22458,36d320b3cf9f,124,317.9
2025-08-25T14:30:16.000Z,14924,1052,22458,96479d67af11,98,317.96
2025-08-25T14:47:02.000Z,14924,1054,22458,a08969ee5fb1,111,318.08
2025-08-25T14:52:56.000Z,14925,1054,22458,193b42138cbf,216,320.52
2025-08-25T14:55:58.000Z,14925,1054,22458,dcd7027cae67,92,313.38
2025-08-25T15:14:31.000Z,14948,1054,22458,38c152db8c5a,481,317.04
